loan_id,loan_amount,term_months,grade,sub_grade,int_rate,emp_length_years,home_ownership,annual_income,verification_status,purpose,dti,fico_range_low,fico_range_high,delinq_2yrs,pub_rec,open_acc,total_acc,revol_bal,revol_util,collections_12_mths_ex_med,collateral_flag,collateral_value,total_pymnt_before_default,outstanding_principal,days_past_due_at_default,months_in_recovery,recovery_status,payment_plan_status,recoveries,collection_recovery_fee,recovery_rate
ARC104189,31800.0,36,C,C5,13.0,10.0,RENT,,Not Verified,debt_consolidation,34.46,607,611,0,0,12,28,14190.0,42.2,0,0,,13456.53,18343.47,207,9,Closed,No_Plan,4292.37,324.78,0.234
ARC100310,18900.0,36,F,F3,22.22,10.0,MORTGAGE,,Verified,other,4.83,658,662,0,0,18,28,10130.0,76.2,0,0,,6852.57,12047.43,105,11,Closed,Broken,3652.78,433.25,0.3032
ARC106550,9900.0,36,A,A2,6.58,10.0,MORTGAGE,86900.0,Not Verified,credit_card,,722,726,0,0,7,19,17710.0,79.0,0,0,,2149.84,7750.16,125,26,Closed,Broken,2039.84,203.5,0.2632
ARC104238,9500.0,36,B,B2,9.15,1.0,MORTGAGE,29200.0,Verified,other,17.72,783,787,0,0,11,15,4200.0,90.4,0,1,7100.0,1676.23,7823.77,123,18,Closed,Active,5286.52,603.51,0.6757
ARC107782,8900.0,36,C,C1,12.75,,MORTGAGE,47800.0,Source Verified,debt_consolidation,17.59,687,691,0,0,15,34,13380.0,73.4,0,1,4800.0,4999.05,3900.95,79,32,Closed,Completed,3148.85,270.16,0.8072
ARC108205,8200.0,60,B,B4,11.09,6.0,MORTGAGE,46300.0,Not Verified,debt_consolidation,20.67,732,736,0,0,4,12,2150.0,93.3,0,0,,3005.69,5194.31,90,29,Closed,Active,3159.18,221.39,0.6082
ARC106999,12800.0,36,F,F4,21.29,3.0,MORTGAGE,47000.0,Source Verified,medical,17.23,626,630,0,0,8,27,51330.0,52.3,0,0,,331.71,12468.29,30,13,Closed,Broken,4285.35,335.47,0.3437
ARC107506,3600.0,36,A,A2,7.93,4.0,MORTGAGE,49800.0,Not Verified,medical,28.73,673,677,1,0,8,19,28530.0,34.5,0,0,,1896.6,1703.4,49,19,Closed,Active,1100.4,131.16,0.646
ARC101932,6200.0,36,A,A2,6.7,10.0,MORTGAGE,48900.0,Source Verified,debt_consolidation,1.98,645,649,0,0,13,23,20470.0,26.0,0,1,7500.0,329.05,5870.95,79,27,Closed,Completed,4110.25,573.44,0.7001
ARC103035,12900.0,60,C,C2,13.68,6.0,MORTGAGE,26600.0,Source Verified,small_business,5.1,803,807,1,1,9,10,2090.0,0.0,0,1,11300.0,1477.61,11422.39,37,34,Closed,Completed,10963.21,1562.06,0.9598
ARC107981,11100.0,36,B,B4,10.1,9.0,RENT,70200.0,Verified,debt_consolidation,26.31,648,652,0,0,15,18,1130.0,66.0,0,0,,2263.6,8836.4,64,18,Closed,Broken,2653.57,174.81,0.3003
ARC106686,15500.0,36,C,C1,11.98,9.0,RENT,56000.0,Source Verified,debt_consolidation,24.88,687,691,2,0,5,16,3220.0,42.3,0,0,,5086.23,10413.77,48,23,Closed,No_Plan,3509.44,252.9,0.337
ARC106619,7200.0,36,B,B2,10.44,4.0,MORTGAGE,40600.0,Source Verified,debt_consolidation,7.4,646,650,1,0,9,16,6170.0,89.4,0,0,,1302.48,5897.52,192,26,Closed,Broken,2325.98,321.42,0.3944
ARC108635,11200.0,36,F,F4,22.44,0.0,OWN,40300.0,Source Verified,debt_consolidation,18.0,676,680,0,0,14,35,2530.0,34.6,0,0,,2636.33,8563.67,43,24,Closed,Broken,3604.45,272.75,0.4209
ARC100040,14900.0,60,C,C2,15.27,5.0,RENT,74800.0,Not Verified,credit_card,29.58,615,619,1,0,14,34,970.0,86.8,0,0,,1959.99,12940.01,302,22,Closed,No_Plan,320.91,47.81,0.0248
ARC100826,10100.0,36,C,C5,14.1,10.0,MORTGAGE,67200.0,Verified,credit_card,21.23,733,737,0,1,2,12,3380.0,104.3,0,0,,7028.02,3071.98,82,7,Active,Active,1304.36,68.22,0.4246
ARC104813,9700.0,36,B,B5,9.35,10.0,MORTGAGE,149800.0,Verified,debt_consolidation,40.91,668,672,0,1,7,11,3530.0,37.2,0,0,,1412.9,8287.1,34,22,Closed,Active,4958.17,349.57,0.5983
ARC103132,10200.0,60,E,E2,20.16,9.0,OWN,46900.0,Source Verified,home_improvement,11.86,677,681,0,0,10,23,24800.0,29.3,1,1,8400.0,1639.63,8560.37,109,34,Closed,Broken,3412.16,472.35,0.3986
ARC108330,5100.0,36,C,C1,13.72,0.0,OWN,47200.0,Source Verified,debt_consolidation,23.58,600,604,0,0,15,27,3590.0,69.0,0,0,,1664.76,3435.24,258,28,Closed,Broken,1267.95,153.85,0.3691
ARC107360,7300.0,60,B,B2,12.12,10.0,RENT,80700.0,Source Verified,debt_consolidation,6.04,705,709,0,0,8,22,3460.0,69.6,0,0,,925.19,6374.81,30,30,Closed,Completed,5247.11,367.56,0.8231
ARC107251,7600.0,36,F,F3,21.85,5.0,RENT,60900.0,Source Verified,credit_card,17.68,600,604,0,0,15,25,11890.0,71.6,0,0,,1060.68,6539.32,54,15,Closed,Active,3047.32,273.38,0.466
ARC106879,10600.0,60,A,A1,6.64,1.0,RENT,63000.0,Verified,debt_consolidation,20.6,696,700,0,0,14,24,3310.0,105.1,0,0,,4384.54,6215.46,181,14,Closed,Broken,1993.92,239.36,0.3208
ARC107979,13000.0,36,E,E2,19.28,6.0,RENT,27600.0,Verified,major_purchase,23.62,704,708,0,1,16,19,2910.0,58.9,0,1,13000.0,1477.21,11522.79,260,11,Closed,Broken,4334.87,261.59,0.3762
ARC108879,6400.0,36,C,C1,12.61,10.0,RENT,,Source Verified,car,16.77,607,611,0,0,15,29,1040.0,53.5,0,0,,1152.18,5247.82,30,24,Closed,Completed,3580.59,419.15,0.6823
ARC100527,10600.0,60,A,A1,8.45,8.0,MORTGAGE,76500.0,Not Verified,debt_consolidation,15.44,668,672,0,0,16,19,11780.0,0.0,0,0,,3127.91,7472.09,82,35,Closed,Broken,3057.58,306.92,0.4092
ARC103489,8700.0,60,D,D3,17.11,7.0,RENT,20600.0,Source Verified,debt_consolidation,11.12,755,759,0,0,7,27,5100.0,38.9,0,1,7300.0,2766.35,5933.65,91,32,Closed,Completed,4189.75,429.9,0.7061
ARC103295,13900.0,36,D,D1,14.69,1.0,RENT,56000.0,Verified,debt_consolidation,23.09,677,681,0,0,5,16,15880.0,30.8,0,0,,6404.85,7495.15,75,1,Active,Broken,1364.87,97.65,0.1821
ARC102318,33800.0,36,C,C1,13.7,10.0,RENT,45500.0,Source Verified,credit_card,15.35,609,613,0,0,13,29,7280.0,33.4,0,1,38500.0,6943.95,26856.05,50,30,Closed,Active,15896.1,951.63,0.5919
ARC102691,5600.0,36,D,D3,16.18,9.0,MORTGAGE,56900.0,Source Verified,small_business,21.98,689,693,0,0,14,18,35550.0,87.5,0,0,,911.54,4688.46,127,5,Active,Active,1157.11,172.78,0.2468
ARC104448,21400.0,36,D,D4,16.18,4.0,RENT,26300.0,Source Verified,debt_consolidation,0.0,641,645,0,0,7,29,7140.0,27.8,0,0,,3331.65,18068.35,127,17,Closed,Active,9319.65,1382.46,0.5158
ARC100894,8300.0,36,D,D1,17.73,9.0,RENT,30500.0,Verified,small_business,17.96,632,636,0,0,11,20,28900.0,11.3,1,1,4500.0,2107.87,6192.13,30,29,Closed,Completed,3928.91,217.93,0.6345
ARC104585,12800.0,36,D,D2,16.56,4.0,MORTGAGE,66700.0,Not Verified,credit_card,14.11,656,660,1,0,5,28,3970.0,72.4,0,0,,2124.51,10675.49,30,7,Active,Active,4239.24,421.56,0.3971
ARC104620,5400.0,36,A,A5,7.55,4.0,RENT,64900.0,Verified,debt_consolidation,14.61,631,635,0,0,4,5,5400.0,38.6,2,1,3000.0,1075.35,4324.65,125,19,Closed,Active,1563.36,202.49,0.3615
ARC103971,11200.0,36,B,B4,10.25,0.0,MORTGAGE,47300.0,Source Verified,debt_consolidation,21.75,717,721,0,0,16,29,1870.0,34.9,0,0,,1583.08,9616.92,141,3,Active,Broken,2853.34,203.32,0.2967
ARC108663,13800.0,36,D,D2,18.45,0.0,RENT,68300.0,Source Verified,debt_consolidation,28.51,667,671,0,0,11,33,10070.0,38.8,0,1,14600.0,1002.9,12797.1,30,26,Closed,Active,7374.97,1040.04,0.5763
ARC100910,6500.0,36,G,G3,25.31,10.0,OWN,44100.0,Source Verified,credit_card,28.29,706,710,0,0,6,16,3390.0,35.7,0,1,7400.0,1083.19,5416.81,84,15,Closed,Active,3484.63,505.57,0.6433
ARC102541,12400.0,36,C,C3,14.36,4.0,RENT,33500.0,Verified,major_purchase,30.09,643,647,1,0,3,22,46650.0,66.2,0,0,,3978.47,8421.53,55,35,Closed,No_Plan,2427.08,265.8,0.2882
ARC102005,18400.0,36,D,D1,17.25,1.0,RENT,57100.0,Not Verified,credit_card,24.27,666,670,0,0,4,7,5750.0,43.8,0,0,,8160.74,10239.26,31,28,Closed,Broken,4615.86,625.99,0.4508
ARC104599,28000.0,60,D,D2,16.06,10.0,OWN,27000.0,Not Verified,debt_consolidation,22.63,656,660,0,0,2,18,5350.0,50.4,0,1,27400.0,2781.16,25218.84,82,31,Closed,Broken,6781.35,433.21,0.2689
ARC100558,5000.0,36,C,C5,15.57,7.0,RENT,87200.0,Verified,debt_consolidation,13.72,725,729,0,1,17,24,5290.0,34.3,0,0,,1654.74,3345.26,61,34,Closed,Broken,1574.95,112.76,0.4708
ARC100124,15700.0,36,B,B4,9.42,8.0,MORTGAGE,25200.0,Not Verified,debt_consolidation,30.45,635,639,1,0,9,26,3800.0,64.9,0,0,,2968.08,12731.92,155,20,Closed,Broken,5125.87,442.87,0.4026
ARC101470,10500.0,60,C,C5,12.82,2.0,MORTGAGE,76500.0,Source Verified,credit_card,12.98,725,729,0,0,6,6,2660.0,50.2,0,0,,5291.8,5208.2,203,16,Closed,Broken,1741.62,229.17,0.3344
ARC106037,13300.0,36,B,B1,7.37,4.0,RENT,44300.0,Not Verified,debt_consolidation,10.19,643,647,1,0,19,40,460.0,86.0,0,0,,2834.91,10465.09,96,22,Closed,Broken,4189.18,246.99,0.4003
ARC105991,16400.0,60,A,A1,7.72,2.0,MORTGAGE,27100.0,Not Verified,home_improvement,21.8,655,659,1,0,8,24,2780.0,49.7,0,1,15200.0,8056.83,8343.17,88,2,Active,Broken,1065.42,76.05,0.1277
ARC105190,10500.0,60,A,A3,9.99,3.0,RENT,72800.0,Not Verified,debt_consolidation,8.89,626,630,1,0,3,27,36080.0,78.6,0,0,,2497.23,8002.77,202,32,Closed,Active,3284.34,346.71,0.4104
ARC107171,9500.0,36,A,A3,7.41,0.0,RENT,57000.0,Verified,medical,8.73,712,716,0,1,19,38,1500.0,23.3,0,0,,2344.34,7155.66,62,23,Closed,Active,3604.31,417.54,0.5037
ARC101774,18300.0,36,D,D1,17.79,3.0,RENT,40800.0,Verified,small_business,0.3,705,709,0,0,8,9,22770.0,39.6,0,1,14000.0,5149.8,13150.2,292,29,Closed,Active,6934.1,421.01,0.5273
ARC101212,8900.0,36,C,C2,14.2,6.0,RENT,,Verified,car,21.28,600,604,0,0,8,29,22430.0,79.9,0,0,,2312.24,6587.76,266,29,Closed,No_Plan,2135.09,288.54,0.3241
ARC101183,14000.0,36,D,D5,16.83,10.0,RENT,40100.0,Source Verified,credit_card,24.8,600,604,0,1,7,9,14850.0,18.5,1,0,,3562.05,10437.95,97,19,Closed,No_Plan,2365.24,323.08,0.2266
ARC100224,10400.0,36,B,B3,13.34,1.0,RENT,206100.0,Not Verified,debt_consolidation,19.05,641,645,0,0,14,24,1960.0,4.1,0,0,,4493.47,5906.53,129,29,Closed,Completed,3555.73,373.52,0.602
ARC106002,15900.0,36,C,C4,14.12,6.0,OWN,84400.0,Not Verified,debt_consolidation,21.2,671,675,0,0,7,8,4540.0,40.5,0,0,,3314.07,12585.93,53,26,Closed,Active,5245.82,547.61,0.4168
ARC101951,11300.0,60,D,D2,17.42,10.0,MORTGAGE,45900.0,Not Verified,small_business,14.34,710,714,0,0,13,28,6120.0,24.5,0,0,,2659.1,8640.9,152,3,Active,Active,3000.98,381.14,0.3473
ARC105832,11100.0,36,F,F2,21.78,10.0,OWN,101900.0,Verified,home_improvement,19.52,647,651,1,1,14,25,3340.0,71.8,0,0,,2318.51,8781.49,132,24,Closed,Broken,3016.44,251.94,0.3435
ARC105136,12400.0,60,A,A1,8.09,10.0,MORTGAGE,29700.0,Source Verified,major_purchase,21.27,691,695,0,0,6,12,1460.0,72.8,0,1,12700.0,1955.86,10444.14,86,9,Active,Active,1319.09,120.63,0.1263
ARC100428,4600.0,60,B,B4,7.29,3.0,MORTGAGE,53600.0,Source Verified,car,13.0,726,730,0,0,16,32,25770.0,6.7,0,0,,1251.76,3348.24,170,23,Closed,Active,2066.87,273.47,0.6173
ARC108901,4300.0,36,D,D2,14.26,10.0,RENT,68300.0,Verified,debt_consolidation,14.02,702,706,0,0,11,13,2030.0,35.3,0,0,,2073.64,2226.36,126,8,Active,Active,417.0,41.86,0.1873
ARC101371,15600.0,36,B,B5,10.28,10.0,OWN,,Source Verified,small_business,0.0,702,706,0,0,17,21,7060.0,48.0,0,0,,3575.13,12024.87,140,23,Closed,Completed,8412.6,753.02,0.6996
ARC104780,8200.0,36,D,D1,16.76,3.0,RENT,46600.0,Not Verified,debt_consolidation,27.71,629,633,0,0,2,26,3930.0,88.9,0,0,,2749.17,5450.83,71,5,Active,Broken,547.26,43.03,0.1004
ARC108787,25000.0,36,E,E3,19.11,1.0,MORTGAGE,72700.0,Verified,home_improvement,21.96,600,604,0,2,16,34,5850.0,42.5,0,0,,478.89,24521.11,82,24,Closed,Broken,7030.2,887.91,0.2867
ARC103251,9700.0,36,F,F3,21.41,6.0,OWN,50700.0,Not Verified,small_business,26.64,657,661,0,0,13,31,12010.0,56.1,0,1,4400.0,813.59,8886.41,174,33,Closed,Active,5525.57,460.43,0.6218
ARC100827,9300.0,36,D,D3,14.54,4.0,MORTGAGE,58500.0,Source Verified,credit_card,16.84,751,755,1,0,17,29,2450.0,63.4,0,0,,1857.46,7442.54,76,15,Closed,Broken,3233.04,365.79,0.4344
ARC103309,7800.0,36,F,F2,21.46,,MORTGAGE,55600.0,Source Verified,debt_consolidation,13.14,725,729,0,0,2,7,18880.0,63.0,0,1,3400.0,3091.04,4708.96,98,3,Active,Active,795.81,40.96,0.169
ARC104728,11800.0,60,A,A2,9.98,2.0,RENT,97200.0,Verified,credit_card,20.27,699,703,0,0,10,10,8370.0,73.6,0,0,,814.97,10985.03,394,28,Closed,Broken,2984.63,157.57,0.2717
ARC103744,40000.0,36,C,C1,12.98,5.0,MORTGAGE,30600.0,Source Verified,debt_consolidation,,742,746,1,0,14,26,11290.0,37.2,0,0,,2365.15,37634.85,234,29,Closed,No_Plan,7425.36,511.93,0.1973
ARC105337,16200.0,36,B,B1,10.87,10.0,RENT,52400.0,Not Verified,medical,12.42,691,695,0,0,18,42,5540.0,63.6,0,0,,7607.78,8592.22,106,27,Closed,No_Plan,4633.78,275.26,0.5393
ARC102525,14400.0,60,C,C3,15.01,2.0,RENT,74100.0,Verified,other,33.32,600,604,1,0,17,17,4810.0,2.1,0,0,,336.3,14063.7,184,22,Closed,No_Plan,2461.15,231.62,0.175
ARC101671,4100.0,60,C,C2,12.7,2.0,rent,57300.0,Not Verified,credit_card,25.67,670,674,1,0,6,12,2380.0,62.1,0,0,,225.3,3874.7,151,28,Closed,Broken,844.68,96.45,0.218
ARC102858,8200.0,60,E,E2,21.27,,OWN,46100.0,Source Verified,debt_consolidation,11.69,703,707,0,0,14,25,28480.0,49.1,0,0,,2242.56,5957.44,30,32,Closed,Active,3210.46,424.32,0.5389
ARC101277,24100.0,36,E,E1,21.2,10.0,RENT,,Verified,major_purchase,18.86,689,693,1,0,12,29,3520.0,85.2,0,0,,3219.62,20880.38,147,24,Closed,Active,8859.55,763.47,0.4243
ARC100745,16500.0,36,A,A4,8.56,4.0,MORTGAGE,34500.0,Source Verified,credit_card,21.5,637,641,0,0,7,19,1910.0,34.8,0,0,,6798.35,9701.65,119,14,Closed,Broken,4932.32,375.38,0.5084
ARC107295,11500.0,36,E,E3,21.09,10.0,RENT,42000.0,Verified,credit_card,14.82,600,604,0,0,9,19,16420.0,40.3,0,0,,2410.56,9089.44,154,9,Closed,No_Plan,3324.01,311.55,0.3657
ARC104693,6600.0,60,C,C1,14.65,,MORTGAGE,67500.0,Source Verified,car,25.43,685,689,0,0,5,27,8500.0,29.9,0,0,,1976.98,4623.02,206,18,Closed,Active,2706.32,177.49,0.5854
ARC100141,5700.0,60,C,C4,12.11,0.0,MORTGAGE,22100.0,Not Verified,credit_card,20.88,637,641,0,0,13,25,17240.0,38.5,0,0,,2131.31,3568.69,194,22,Closed,Active,819.01,101.34,0.2295
ARC107121,10800.0,60,C,C4,14.9,10.0,RENT,,Verified,debt_consolidation,25.44,628,632,1,0,15,37,10220.0,48.8,0,0,,6720.19,4079.81,169,12,Closed,Broken,1164.79,140.53,0.2855
ARC104900,3100.0,36,D,D3,16.84,9.0,RENT,62700.0,Verified,car,26.91,611,615,0,0,17,21,5900.0,34.0,0,0,,257.57,2842.43,92,27,Closed,Broken,1298.14,85.29,0.4567
ARC105301,6300.0,36,A,A3,7.75,10.0,MORTGAGE,100200.0,Verified,credit_card,19.62,774,778,0,0,7,9,2560.0,41.6,0,0,,347.81,5952.19,370,13,Closed,Broken,1970.17,166.29,0.331
ARC106323,7500.0,36,B,B3,8.68,9.0,RENT,,Verified,debt_consolidation,16.85,772,776,1,0,18,26,7620.0,46.5,1,0,,765.02,6734.98,132,25,Closed,Completed,3959.49,332.47,0.5879
ARC108986,6900.0,60,F,F4,22.28,10.0,RENT,62300.0,Not Verified,credit_card,14.12,621,625,0,0,3,8,1080.0,56.0,0,0,,431.61,6468.39,253,21,Closed,Broken,1333.78,188.55,0.2062
ARC102248,9600.0,36,D,D1,16.09,10.0,RENT,86000.0,Source Verified,credit_card,29.94,648,652,0,0,14,27,3270.0,77.5,0,0,,3145.34,6454.66,30,12,Closed,Active,2696.76,266.74,0.4178
ARC100454,10300.0,60,B,B4,11.06,10.0,MORTGAGE,,Source Verified,small_business,17.31,629,633,0,0,5,27,15940.0,34.6,1,0,,4116.66,6183.34,141,14,Closed,No_Plan,1675.07,165.45,0.2709
ARC104868,32400.0,36,C,C4,13.63,8.0,RENT,74800.0,Not Verified,debt_consolidation,13.04,651,655,0,0,19,30,27620.0,65.2,0,1,31600.0,3441.29,28958.71,147,35,Closed,Active,17149.35,2371.62,0.5922
ARC106023,13900.0,60,C,C3,13.05,4.0,OWN,52000.0,Not Verified,debt_consolidation,21.13,611,615,0,0,9,31,7100.0,44.9,0,1,15200.0,1523.86,12376.14,76,15,Closed,Broken,3706.65,302.43,0.2995
ARC100506,37500.0,60,B,B5,9.33,4.0,MORTGAGE,60500.0,Source Verified,home_improvement,22.38,646,650,0,0,3,16,17210.0,69.8,0,0,,16442.22,21057.78,35,12,Closed,Active,8538.93,846.22,0.4055
ARC107278,6600.0,36,D,D4,19.32,3.0,MORTGAGE,29500.0,Verified,debt_consolidation,25.38,698,702,0,0,2,21,2990.0,38.3,0,0,,506.23,6093.77,79,9,Active,Broken,1278.47,158.36,0.2098
ARC103651,11400.0,36,B,B3,10.17,6.0,RENT,30700.0,Verified,credit_card,27.94,705,709,0,0,18,41,6290.0,40.7,0,0,,5515.56,5884.44,98,23,Closed,Broken,3187.6,276.84,0.5417
ARC100440,8900.0,36,E,E2,20.43,3.0,MORTGAGE,128700.0,Source Verified,other,22.23,675,679,0,0,2,7,3670.0,37.7,0,0,,4978.24,3921.76,255,2,Active,Active,1368.69,134.48,0.349
ARC103250,18600.0,36,C,C1,11.94,0.0,MORTGAGE,34700.0,Verified,debt_consolidation,13.07,628,632,0,0,14,16,5700.0,,0,0,,5520.69,13079.31,102,22,Closed,Broken,4890.35,270.09,0.3739
ARC101827,23300.0,60,B,B2,12.74,6.0,OWN,58600.0,Verified,debt_consolidation,27.74,766,770,1,0,15,26,8430.0,29.6,0,0,,10118.92,13181.08,44,13,Closed,Broken,5953.89,334.06,0.4517
ARC100110,12600.0,36,E,E2,18.55,9.0,RENT,82300.0,Source Verified,debt_consolidation,9.91,745,749,0,0,16,29,6920.0,27.0,0,1,7000.0,6657.22,5942.78,50,29,Closed,Active,4369.73,589.88,0.7353
ARC105872,10900.0,36,B,B3,11.41,10.0,MORTGAGE,72000.0,Verified,debt_consolidation,32.45,657,661,0,0,12,33,9580.0,81.0,1,0,,1002.2,9897.8,45,14,Closed,Broken,2591.24,253.07,0.2618
ARC102996,5100.0,36,D,D5,13.59,0.0,MORTGAGE,36900.0,Verified,debt_consolidation,4.5,730,734,0,0,16,26,6390.0,53.8,0,0,,690.11,4409.89,223,29,Closed,Broken,1597.7,183.5,0.3623
ARC105714,4300.0,36,D,D4,16.89,,MORTGAGE,90600.0,Verified,credit_card,21.87,691,695,1,0,10,27,680.0,78.4,0,0,,862.87,3437.13,73,34,Closed,Broken,2107.65,282.0,0.6132
ARC107246,4800.0,60,C,C4,13.15,10.0,RENT,65600.0,Source Verified,major_purchase,20.99,614,618,1,1,17,29,3740.0,63.9,0,1,5600.0,661.4,4138.6,54,20,Closed,Broken,1914.1,181.06,0.4625
ARC101517,20400.0,60,D,D4,16.56,10.0,RENT,27300.0,Not Verified,credit_card,20.5,715,719,0,0,7,28,7760.0,48.8,0,1,23300.0,5171.71,15228.29,72,24,Closed,Completed,10940.0,950.94,0.7184
ARC100984,12200.0,36,B,B5,10.83,10.0,MORTGAGE,47200.0,Source Verified,medical,25.42,667,671,0,0,19,38,2680.0,25.6,0,0,,4487.3,7712.7,91,24,Closed,Active,5079.58,568.8,0.6586
ARC107863,8100.0,36,C,C1,14.47,6.0,RENT,32400.0,Not Verified,debt_consolidation,32.16,727,731,0,0,6,12,10180.0,20.7,0,0,,1556.96,6543.04,79,30,Closed,Completed,4372.06,515.61,0.6682
ARC101745,6500.0,36,B,B2,9.39,1.0,RENT,62000.0,Source Verified,debt_consolidation,21.56,737,741,0,0,15,20,2240.0,57.0,0,0,,1477.74,5022.26,248,33,Closed,Broken,2259.51,213.17,0.4499
ARC101582,13400.0,36,E,E5,18.33,,RENT,39800.0,Verified,credit_card,19.99,665,669,0,0,11,25,20280.0,55.7,0,0,,2066.07,11333.93,187,9,Closed,No_Plan,3538.45,494.56,0.3122
ARC105066,3100.0,36,E,E2,14.39,10.0,MORTGAGE,,Source Verified,medical,28.39,640,644,0,0,19,31,6150.0,34.5,0,1,2300.0,153.3,2946.7,30,21,Closed,Completed,1590.33,92.74,0.5397
ARC102447,7700.0,60,D,D5,16.95,10.0,MORTGAGE,164900.0,Source Verified,small_business,14.1,733,737,0,0,8,27,9880.0,36.0,1,1,9800.0,4135.23,3564.77,193,8,Closed,Active,1618.05,203.72,0.4539
ARC105694,14200.0,60,D,D5,16.4,0.0,MORTGAGE,24800.0,Not Verified,debt_consolidation,9.74,660,664,0,0,18,18,18110.0,78.3,0,0,,7029.92,7170.08,89,34,Closed,Broken,3677.53,336.43,0.5129
ARC106405,15700.0,36,D,D3,17.28,9.0,RENT,,Verified,debt_consolidation,21.14,675,679,0,0,10,14,12950.0,55.4,0,0,,3410.69,12289.31,84,12,Closed,No_Plan,3884.65,499.87,0.3161
ARC103098,30000.0,60,E,E2,19.29,10.0,RENT,36400.0,Verified,credit_card,24.8,645,649,0,1,19,29,3870.0,14.5,0,0,,10300.34,19699.66,199,4,Active,Broken,2490.04,239.15,0.1264
ARC107287,23100.0,36,D,D1,17.04,10.0,MORTGAGE,,Source Verified,credit_card,13.95,684,688,1,0,13,22,5810.0,97.4,0,0,,7140.42,15959.58,109,10,Closed,Active,10051.34,825.33,0.6298
ARC100376,8800.0,60,A,A4,6.57,10.0,MORTGAGE,,Source Verified,debt_consolidation,21.41,704,708,0,0,19,37,5420.0,52.2,0,0,,1356.36,7443.64,164,7,Active,Broken,1488.73,199.58,0.2
ARC108696,18800.0,60,F,F1,21.95,9.0,MORTGAGE,71000.0,Verified,home_improvement,14.68,639,643,0,0,3,20,17690.0,58.2,0,1,11600.0,2292.15,16507.85,65,28,Closed,Active,6789.68,948.91,0.4113
ARC100205,9600.0,60,D,D3,15.55,10.0,RENT,41100.0,Verified,home_improvement,39.75,610,614,0,0,9,9,3710.0,105.0,0,1,7100.0,3259.59,6340.41,109,29,Closed,Active,3085.88,414.35,0.4867
ARC102194,10900.0,60,C,C3,15.12,10.0,RENT,22900.0,Source Verified,debt_consolidation,29.77,660,664,0,0,3,15,5490.0,48.8,0,0,,2165.88,8734.12,207,23,Closed,Broken,2926.8,329.41,0.3351
ARC106087,14600.0,60,D,D4,15.6,2.0,RENT,59500.0,Not Verified,major_purchase,7.52,664,668,0,0,5,19,4590.0,19.6,1,1,12700.0,4053.1,10546.9,59,35,Closed,Broken,6103.49,686.28,0.5787
ARC107474,19400.0,60,F,F3,23.82,9.0,RENT,21900.0,Verified,other,30.9,760,764,0,0,9,19,1300.0,66.0,0,0,,7199.95,12200.05,116,35,Closed,Active,7382.25,923.99,0.6051
ARC107345,3600.0,36,D,D1,16.48,1.0,RENT,107800.0,Source Verified,small_business,32.4,689,693,0,0,17,17,5380.0,15.5,0,1,3400.0,646.0,2954.0,67,21,Closed,Active,1962.64,248.68,0.6644
ARC102178,13800.0,36,C,C4,13.44,10.0,RENT,32500.0,Source Verified,debt_consolidation,18.71,627,631,0,0,11,16,15310.0,57.3,0,1,8400.0,3650.2,10149.8,75,9,Active,Active,3139.33,221.75,0.3093
ARC103701,6100.0,60,E,E5,17.71,0.0,MORTGAGE,72500.0,Verified,home_improvement,28.44,684,688,0,0,3,26,750.0,100.9,0,0,,3762.04,2337.96,173,15,Closed,Completed,1027.3,123.92,0.4394
ARC103528,4200.0,60,C,C2,13.48,10.0,RENT,18600.0,Verified,debt_consolidation,28.5,616,620,0,0,13,22,5280.0,30.3,0,0,,1167.13,3032.87,37,19,Closed,Active,1533.12,159.0,0.5055
ARC100418,9500.0,60,B,B5,11.51,10.0,RENT,104500.0,Verified,car,31.44,669,673,0,0,6,24,6600.0,58.1,0,0,,142.93,9357.07,132,22,Closed,Active,3920.61,231.1,0.419
ARC100283,12700.0,36,D,D3,18.73,0.0,RENT,63200.0,Not Verified,home_improvement,32.23,642,646,1,0,5,15,3710.0,10.5,0,1,5500.0,740.39,11959.61,78,16,Closed,Broken,3072.42,320.05,0.2569
ARC103550,6600.0,36,B,B3,11.57,0.0,MORTGAGE,44700.0,Source Verified,debt_consolidation,3.82,697,701,0,1,15,36,6220.0,,1,0,,109.11,6490.89,61,32,Closed,Completed,5275.15,577.46,0.8127
ARC104074,5100.0,60,D,D3,13.78,1.0,RENT,151500.0,Verified,debt_consolidation,16.34,725,729,2,1,15,17,7040.0,67.5,0,0,,1803.86,3296.14,59,21,Closed,Completed,1760.14,112.6,0.534
ARC100871,5700.0,60,B,B5,9.86,6.0,RENT,15000.0,Source Verified,credit_card,20.91,600,604,0,0,6,13,9630.0,24.0,0,0,,1716.26,3983.74,104,34,Closed,Broken,1505.85,220.11,0.378
ARC102145,6800.0,60,F,F2,22.07,10.0,MORTGAGE,41700.0,Source Verified,other,10.52,682,686,0,0,5,16,37730.0,53.7,0,1,5600.0,1462.41,5337.59,70,8,Closed,Completed,3436.34,331.01,0.6438
ARC106204,9600.0,36,F,F4,21.4,10.0,RENT,69200.0,Source Verified,credit_card,23.84,633,637,0,1,11,29,11650.0,40.1,0,0,,2741.14,6858.86,105,6,Active,Broken,1364.91,179.0,0.199
